"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.davidsonhomes.com/states/texas/houston-market-area/dayton/the-villages-at-westpointe/","text/html; charset=utf-8","200","OK","Indexable","","Discover The Villages at WestPointe | New Homes in Dayton, TX","61","570","Browse New Homes in The Villages at WestPointe! Located in Dayton, this premier new home community features modern, flexible home designs in an ideal setting.","158","1004","","0","The Villages at WestPointe","26","","0","Homes in Dayton, TX","19","The Villages at WestPointe Overview","35","index,follow","","","https://www.davidsonhomes.com/states/texas/houston-market-area/dayton/the-villages-at-westpointe/","","","","","","630880","100762","100762","38.600","","1379","451","3.058","86.739","Easy","1.859","2","5","","123","101","0","3.620","257","115","0","32","28","0","","","","","576aa073794fd3553ab509faccb7fd64","0.621","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/texas/houston-market-area/dayton/the-villages-at-westpointe/","2025-12-09 22:29:14"
"https://www.davidsonhomes.com/states/alabama/auburn-market-area/opelika/anderson-lakes/","text/html; charset=utf-8","200","OK","Indexable","","Discover Anderson Lakes | New Homes in Opelika, AL","50","475","Browse New Homes in Anderson Lakes! Located in Opelika, this premier new home community features modern, flexible home designs in an ideal setting.","147","941","","0","Anderson Lakes","14","","0","Homes in Opelika, AL","20","Anderson Lakes Overview","23","index,follow","","","https://www.davidsonhomes.com/states/alabama/auburn-market-area/opelika/anderson-lakes/","","","","","","610380","93291","93291","35.738","","1297","459","2.826","77.687","Fairly Easy","1.871","2","5","","55","35","0","1.260","261","113","0","65","60","0","","","","","cf05e2c4ec014cb48d7528c612fed402","1.382","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/alabama/auburn-market-area/opelika/anderson-lakes/","2025-12-09 22:29:13"
"https://www.davidsonhomes.com/states/texas/houston-market-area/dayton/river-ranch-meadows/","text/html; charset=utf-8","200","OK","Indexable","","Discover River Ranch Meadows | New Homes in Dayton, TX","54","524","Browse New Homes in River Ranch Meadows! Located in Dayton, this premier new home community features modern, flexible home designs in an ideal setting.","151","978","","0","River Ranch Meadows","19","","0","Homes in Dayton, TX","19","River Ranch Meadows Overview","28","index,follow","","","https://www.davidsonhomes.com/states/texas/houston-market-area/dayton/river-ranch-meadows/","","","","","","782454","118251","118251","45.300","","1600","500","3.200","83.191","Easy","1.682","2","5","","83","49","0","1.760","283","117","0","35","31","0","","","","","e14fa2a378f17eed56ad71994bbbf13c","0.674","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/texas/houston-market-area/dayton/river-ranch-meadows/","2025-12-09 22:29:14"
"https://www.davidsonhomes.com/states/texas/houston-market-area/promotions/starting-rates-as-low-as-299-7445-apr/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","New Rates As Low as 2.99%! | Davidson Homes","43","421","As one of the nation's fastest growing home builders, Davidson Homes builds stunning new homes in areas like Huntsville, Raleigh, Nashville and more.","149","926","","0","New Rates As Low as 2.99%!","26","","0","Filter","6","","0","noindex,follow","","","https://www.davidsonhomes.com/promotions/starting-rates-as-low-as-299-7445-apr/","","","","","","926602","80711","80711","30.919","","1501","549","2.734","100.000","Very Easy","1.463","2","5","","233","59","0","2.120","391","138","0","7","7","0","","","","","b0eb72fad0a2c97e5a962a0c87440bf8","1.338","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/texas/houston-market-area/promotions/starting-rates-as-low-as-299-7445-apr/","2025-12-09 22:29:14"
"https://www.davidsonhomes.com/api/brochure?_id=f7f548b3-e788-4e5e-b9ec-22aba55571dd","text/html","308","Permanent Redirect","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","3","1","0","0.040","0","0","0","0","0","0","","","","","","0.005","","https://www.davidsonhomes.com/api/brochure/?_id=f7f548b3-e788-4e5e-b9ec-22aba55571dd","HTTP Redirect","","","1.1","","","","","","https://www.davidsonhomes.com/api/brochure?_id=f7f548b3-e788-4e5e-b9ec-22aba55571dd","2025-12-09 22:29:16"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-franklin-c-ral/","text/html; charset=utf-8","200","OK","Indexable","","The Franklin C  Floor Plan in Wellers Knoll | Lillington, NC","60","499","Ready to build your dream home? Check out The Franklin C , a modern 3-bed, 2-bath, 1,647-sq ft floor plan at Wellers Knoll.","123","752","","0","The Franklin C","14","","0","Description","11","","0","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-franklin-c-ral/","","","","","","659802","99998","99998","38.307","","1188","395","3.008","84.146","Easy","1.633","2","7","","203","29","0","1.040","268","114","0","33","32","0","","","","","4399a2b20ac3d9b8ce2178244dcca141","1.359","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-franklin-c-ral/","2025-12-09 22:29:16"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-gavin-a/","text/html; charset=utf-8","200","OK","Indexable","","The Gavin A Floor Plan in Wellers Knoll | Lillington, NC","56","479","Ready to build your dream home? Check out The Gavin A, a modern 3-bed, 2.5-bath, 2,278-sq ft floor plan at Wellers Knoll.","121","747","","0","The Gavin A","11","","0","Description","11","","0","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-gavin-a/","","","","","","709411","105307","105307","40.341","","1187","398","2.982","85.924","Easy","1.507","2","7","","203","29","0","1.040","269","115","0","32","31","0","","","","","8f7db1ec508dc7e51cf5be83ffbe41e2","1.130","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-gavin-a/","2025-12-09 22:29:17"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-adalynn-a/","text/html; charset=utf-8","200","OK","Indexable","","The Adalynn A Floor Plan in Wellers Knoll | Lillington, NC","58","499","Ready to build your dream home? Check out The Adalynn A, a modern 3-bed, 2.5-bath, 2,517-sq ft floor plan at Wellers Knoll.","123","762","","0","The Adalynn A","13","","0","Description","11","","0","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-adalynn-a/","","","","","","721651","109812","109812","42.067","","1191","403","2.955","85.282","Easy","1.487","2","7","","203","29","0","1.040","270","116","0","33","32","0","","","","","6f8f2506b95f96b5ce438af3df5436c3","1.339","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-adalynn-a/","2025-12-09 22:29:17"
"https://www.davidsonhomes.com/_next/static/chunks/3745-05f5781f2ec20a47.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.011","Tue, 09 Dec 2025 12:32:33 GMT","","","","","1.1","","","","","","https://www.davidsonhomes.com/_next/static/chunks/3745-05f5781f2ec20a47.js","2025-12-09 22:29:18"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-grace-a/","text/html; charset=utf-8","200","OK","Indexable","","The Grace A Floor Plan in Wellers Knoll | Lillington, NC","56","481","Ready to build your dream home? Check out The Grace A, a modern 3-bed, 2.5-bath, 2,024-sq ft floor plan at Wellers Knoll.","121","748","","0","The Grace A","11","","0","Description","11","","0","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-grace-a/","","","","","","727628","109859","109859","42.085","","1199","409","2.932","86.591","Easy","1.482","2","7","","203","29","0","1.040","271","117","0","32","31","0","","","","","baac26dbd025ae4a7329a32be0194d65","0.822","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-grace-a/","2025-12-09 22:29:18"
"https://www.davidsonhomes.com/_next/image/?url=%2FGrass.png&w=3840&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7297","7297","7297","2.795","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.596","Fri, 05 Dec 2025 02:14:47 GMT","","","","","1.1","","","","","","https://www.davidsonhomes.com/_next/image/?url=%2FGrass.png&w=3840&q=75","2025-12-09 22:29:19"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-preston-a/","text/html; charset=utf-8","200","OK","Indexable","","The Preston A Floor Plan in Wellers Knoll | Lillington, NC","58","498","Ready to build your dream home? Check out The Preston A, a modern 3-bed, 2.5-bath, 2,845-sq ft floor plan at Wellers Knoll.","123","760","","0","The Preston A","13","","0","Description","11","","0","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-preston-a/","","","","","","799717","119830","119830","45.905","","1200","403","2.978","85.584","Easy","1.351","2","7","","203","29","0","1.040","270","116","0","33","32","0","","","","","ee36fc1b224f0db69b6e7ce913da389a","1.342","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-preston-a/","2025-12-09 22:29:22"
"https://www.davidsonhomes.com/_next/static/chunks/5644.358b6f512dc9c162.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.385","Tue, 09 Dec 2025 20:29:23 GMT","","","","","1.1","","","","","","https://www.davidsonhomes.com/_next/static/chunks/5644.358b6f512dc9c162.js","2025-12-09 22:29:24"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/62-charred-oak-ct/","text/html; charset=utf-8","200","OK","Indexable","","Visit 62 Charred Oak Ct | New Home in Lillington, NC","52","466","Welcome to The Daphne C. Its modern, 1,917-sq ft design features 3 beds and 2 baths. Find this home for sale in Davidson Homes' Wellers Knoll community.","152","957","","0","62 Charred Oak Ct","17","","0","The Daphne C","12","Description","11","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/62-charred-oak-ct/","","","","","","438509","79891","79891","30.605","","1223","378","3.235","78.968","Fairly Easy","2.502","2","7","","43","5","0","0.180","250","112","0","32","31","0","","","","","7bbcc135de8fbf6d536c002c1b442902","0.650","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/62-charred-oak-ct/","2025-12-09 22:29:25"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-daphne-c-ral/","text/html; charset=utf-8","200","OK","Indexable","","The Daphne C Floor Plan in Wellers Knoll | Lillington, NC","57","496","Ready to build your dream home? Check out The Daphne C, a modern 3-bed, 2-bath, 1,917-sq ft floor plan at Wellers Knoll.","120","747","","0","The Daphne C","12","","0","Description","11","","0","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-daphne-c-ral/","","","","","","682918","100277","100277","38.414","","1207","410","2.944","86.164","Easy","1.588","2","7","","203","29","0","1.040","271","117","0","33","32","0","","","","","3d59ddb7ed7648a037b06bce7d6bb199","1.120","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-daphne-c-ral/","2025-12-09 22:29:25"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-hickory-ii-a/","text/html; charset=utf-8","200","OK","Indexable","","The Hickory II A Floor Plan in Wellers Knoll | Lillington, NC","61","509","Ready to build your dream home? Check out The Hickory II A, a modern 4-bed, 3.5-bath, 2,735-sq ft floor plan at Wellers Knoll.","126","769","","0","The Hickory II A","16","","0","Description","11","","0","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-hickory-ii-a/","","","","","","680243","102930","102930","39.431","","1295","426","3.040","85.440","Easy","1.673","2","7","","203","29","0","1.040","273","119","0","33","32","0","","","","","a8eae08aaa7ef5c6c21af2be4c86fc57","1.077","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-hickory-ii-a/","2025-12-09 22:29:25"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/gregory-village-townhomes/","text/html; charset=utf-8","200","OK","Indexable","","New Construction Homes Available Near Raleigh, NC","49","470","Find New Construction Homes at Gregory Village! Located in Lillington, North Carolina this community features single-family homes and townhomes in an ideal setting.","164","1030","","0","Gregory Village Townhomes","25","","0","Homes in Lillington, NC","23","Gregory Village Townhomes Overview","34","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/gregory-village-townhomes/","","","","","","536095","77316","77316","29.618","","1281","422","3.036","79.264","Fairly Easy","2.104","2","5","","35","25","0","0.900","225","112","0","41","37","0","","","","","cba20d3bd4cdd7a82caa0cd8d8443f62","0.702","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/gregory-village-townhomes/","2025-12-09 22:29:26"
"https://www.davidsonhomes.com/_next/static/chunks/2274.0f240749779a5eb1.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.352","Tue, 09 Dec 2025 20:29:27 GMT","","","","","1.1","","","","","","https://www.davidsonhomes.com/_next/static/chunks/2274.0f240749779a5eb1.js","2025-12-09 22:29:27"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/promotions/10000-use-as-you-choose/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","$10,000 Use as You Choose! | Davidson Homes","43","417","As one of the nation's fastest growing home builders, Davidson Homes builds stunning new homes in areas like Huntsville, Raleigh, Nashville and more.","149","926","","0","$10,000 Use as You Choose!","26","","0","Filter","6","","0","noindex,follow","","","https://www.davidsonhomes.com/promotions/10000-use-as-you-choose/","","","","","","253998","39689","39689","15.204","","559","201","2.781","92.625","Very Easy","2.520","2","5","","75","23","0","0.830","230","109","0","6","6","0","","","","","1beb9f9157b5bcede2d2257b2ce3c56f","1.090","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/promotions/10000-use-as-you-choose/","2025-12-09 22:29:27"
"https://www.davidsonhomes.com/events/open-house-062f7e4e705b026ffb1529353ae792ce/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Open House - 283 Old Fashioned Way | Davidson Homes","51","499","As one of the nation's fastest growing home builders, Davidson Homes builds stunning new homes in areas like Huntsville, Raleigh, Nashville and more.","149","926","","0","Open House - 283 Old Fashioned Way","34","","0","","0","","0","index,follow","","","https://www.davidsonhomes.com/events/open-house-062f7e4e705b026ffb1529353ae792ce","","","","","","92204","20472","20472","7.842","","285","122","2.336","92.258","Very Easy","5.611","2","2","","15","5","0","0.180","193","102","0","4","4","0","","","","","1db8453faf5d85815b6bd7089b35726b","1.073","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/events/open-house-062f7e4e705b026ffb1529353ae792ce/","2025-12-09 22:29:28"
"https://www.davidsonhomes.com/_next/static/chunks/7338.7ad9ee98b407e542.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.283","Tue, 09 Dec 2025 20:29:28 GMT","","","","","1.1","","","","","","https://www.davidsonhomes.com/_next/static/chunks/7338.7ad9ee98b407e542.js","2025-12-09 22:29:29"
"https://www.davidsonhomes.com/_next/static/chunks/2072.e57a6466ca44d507.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.266","Tue, 09 Dec 2025 20:29:29 GMT","","","","","1.1","","","","","","https://www.davidsonhomes.com/_next/static/chunks/2072.e57a6466ca44d507.js","2025-12-09 22:29:29"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/173-old-fashioned-way/","text/html; charset=utf-8","200","OK","Indexable","","Visit 173 Old Fashioned Way | New Home in Lillington, NC","56","511","Welcome to The Ash B. Its modern, 2,387-sq ft design features 3 beds and 2.5 baths. Find this home for sale in Davidson Homes' Wellers Knoll community.","151","945","","0","173 Old Fashioned Way","21","","0","The Ash B","9","Description","11","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/173-old-fashioned-way/","","","","","","474865","86120","86120","32.991","","1194","374","3.193","79.741","Fairly Easy","2.269","2","7","","43","5","0","0.180","250","112","0","32","31","0","","","","","89acc9b6b80f65546976e99687523568","0.692","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/173-old-fashioned-way/","2025-12-09 22:29:30"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/283-old-fashioned-way/","text/html; charset=utf-8","200","OK","Indexable","","Visit 283 Old Fashioned Way | New Home in Lillington, NC","56","511","Welcome to The Gavin C. Its modern, 2,278-sq ft design features 3 beds and 2.5 baths. Find this home for sale in Davidson Homes' Wellers Knoll community.","153","957","","0","283 Old Fashioned Way","21","","0","The Gavin C","11","Description","11","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/283-old-fashioned-way/","","","","","","507549","90878","90878","34.814","","1262","385","3.278","77.949","Fairly Easy","2.215","2","7","","50","6","0","0.220","252","112","0","32","31","0","","","","","dd809313bca5047a5363025181369202","0.362","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/283-old-fashioned-way/","2025-12-09 22:29:31"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/promotions/starting-rates-as-low-as-299-7445-apr/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","New Rates As Low as 2.99%! | Davidson Homes","43","421","As one of the nation's fastest growing home builders, Davidson Homes builds stunning new homes in areas like Huntsville, Raleigh, Nashville and more.","149","926","","0","New Rates As Low as 2.99%!","26","","0","Filter","6","","0","noindex,follow","","","https://www.davidsonhomes.com/promotions/starting-rates-as-low-as-299-7445-apr/","","","","","","313533","43851","43851","16.798","","643","233","2.760","95.883","Very Easy","2.734","2","5","","103","27","0","0.970","240","113","0","7","7","0","","","","","4506356a3950aaf23bfdfaa4ca280aad","0.422","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/promotions/starting-rates-as-low-as-299-7445-apr/","2025-12-09 22:29:31"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/promotions/we-love-our-hometown-heroes/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","We Love Our Hometown Heroes! | Davidson Homes","45","457","As one of the nation's fastest growing home builders, Davidson Homes builds stunning new homes in areas like Huntsville, Raleigh, Nashville and more.","149","926","","0","We Love Our Hometown Heroes!","28","","0","","0","","0","noindex,follow","","","https://www.davidsonhomes.com/promotions/we-love-our-hometown-heroes/","","","","","","189961","39301","39301","15.055","","1466","335","4.376","63.490","Normal","6.820","2","5","","108","36","0","1.290","204","113","0","6","6","0","","","","","4c1930e520cace8b428057554207aa50","1.047","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/promotions/we-love-our-hometown-heroes/","2025-12-09 22:29:33"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/gregory-village/","text/html; charset=utf-8","200","OK","Indexable","","New Construction Homes Available Near Raleigh, NC","49","470","Find New Construction Homes at Gregory Village! Located in Lillington, North Carolina this community features single-family homes and townhomes in an ideal setting.","164","1030","","0","Gregory Village","15","","0","Homes in Lillington, NC","23","Gregory Village Overview","24","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/gregory-village/","","","","","","772415","106934","106934","40.964","","1596","529","3.017","83.128","Easy","1.700","2","5","","96","71","0","2.550","286","120","0","43","39","0","","","","","4420cc33af3cf0e2763f6f82c386c64","1.409","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/gregory-village/","2025-12-09 22:29:34"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/ral-the-willow-b/","text/html; charset=utf-8","200","OK","Indexable","","The Willow B Floor Plan in Wellers Knoll | Lillington, NC","57","486","Ready to build your dream home? Check out The Willow B, a modern 3-bed, 2.5-bath, 2,340-sq ft floor plan at Wellers Knoll.","122","751","","0","The Willow B","12","","0","Description","11","","0","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/ral-the-willow-b/","","","","","","720115","111495","111495","42.712","","1247","421","2.962","86.596","Easy","1.538","2","7","","203","29","0","1.040","273","119","0","33","32","0","","","","","e81e4e7c697691c0440866af27fce42d","1.376","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/ral-the-willow-b/","2025-12-09 22:29:34"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-ash/","text/html; charset=utf-8","200","OK","Indexable","","The Ash Floor Plan in Wellers Knoll | Lillington, NC","52","444","Ready to build your dream home? Check out The Ash, a modern 3-bed, 2.5-bath, 2,387-sq ft floor plan at Wellers Knoll.","117","723","","0","The Ash","7","","0","Description","11","","0","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-ash/","","","","","","708952","105536","105536","40.429","","1215","403","3.015","85.962","Easy","1.534","2","7","","203","29","0","1.040","270","116","0","33","32","0","","","","","12f0b4e54d354b9a0a31663db2d82d8b","1.329","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-ash/","2025-12-09 22:29:35"
"https://www.davidsonhomes.com/_next/static/chunks/3484.f7d1fc324832dc43.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.329","Tue, 09 Dec 2025 20:29:37 GMT","","","","","1.1","","","","","","https://www.davidsonhomes.com/_next/static/chunks/3484.f7d1fc324832dc43.js","2025-12-09 22:29:37"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/267-old-fashioned-way/","text/html; charset=utf-8","200","OK","Indexable","","Visit 267 Old Fashioned Way | New Home in Lillington, NC","56","511","Welcome to The Hickory II A. Its modern, 3,104-sq ft design features 4 beds and 4.5 baths. Find this home for sale in Davidson Homes' Wellers Knoll community.","158","979","","0","267 Old Fashioned Way","21","","0","The Hickory II A","16","Description","11","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/267-old-fashioned-way/","","","","","","535996","93970","93970","35.998","","1271","390","3.259","78.724","Fairly Easy","2.108","2","7","","57","7","0","0.250","252","112","0","33","32","0","","","","","49b28a9725e62e8e073ba49bc7d6432c","1.313","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/available-homes/267-old-fashioned-way/","2025-12-09 22:29:38"
"https://www.davidsonhomes.com/_next/static/chunks/pages/states/%5Bstate%5D/%5Bregion%5D/%5Bcity%5D/%5Bcommunity%5D-cdd9797481cf7e45.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","8","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.015","Tue, 09 Dec 2025 12:32:33 GMT","","","","","1.1","","","","","","https://www.davidsonhomes.com/_next/static/chunks/pages/states/%5Bstate%5D/%5Bregion%5D/%5Bcity%5D/%5Bcommunity%5D-cdd9797481cf7e45.js","2025-12-09 22:29:39"
"https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-carter-b/","text/html; charset=utf-8","200","OK","Indexable","","The Carter B Floor Plan in Wellers Knoll | Lillington, NC","57","483","Ready to build your dream home? Check out The Carter B, a modern 2-bed, 2-bath, 1,409-sq ft floor plan at Wellers Knoll.","120","738","","0","The Carter B","12","","0","Description","11","","0","index,follow","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-carter-b/","","","","","","652563","96785","96785","37.076","","1124","390","2.882","84.762","Easy","1.588","2","7","","203","29","0","1.040","269","115","0","32","31","0","","","","","5139518b3266eade646fb0dc60da3339","1.314","","","","","en","1.1","","","","","","https://www.davidsonhomes.com/states/north-carolina/raleigh-market-area/lillington/wellers-knoll/floor-plans/the-carter-b/","2025-12-09 22:29:40"
"https://www.davidsonhomes.com/_next/static/chunks/1309-c19e85c5aa9e0a42.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.011","Tue, 09 Dec 2025 12:32:33 GMT","","","","","1.1","","","","","","https://www.davidsonhomes.com/_next/static/chunks/1309-c19e85c5aa9e0a42.js","2025-12-09 22:29:42"
